Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 39 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20210712:1510,252.81,321.95,42.73,19.88,2.41,0.0
20210712:1610,316.05,409.44,33.16,20.4,1.86,0.0
20210712:1710,140.75,207.97,23.42,20.24,1.24,0.0
20210712:1810,34.95,58.5,13.9,19.99,0.48,0.0
20210712:1910,10.92,25.43,4.93,19.06,1.24,0.0
20210712:2010,0.0,0.0,0.0,17.96,1.38,0.0
20210712:2110,0.0,0.0,0.0,17.03,1.59,0.0
20210712:2210,0.0,0.0,0.0,16.72,2.21,0.0
20210712:2310,0.0,0.0,0.0,16.5,2.34,0.0
20210713:0010,0.0,0.0,0.0,16.28,2.0,0.0
20210713:0110,0.0,0.0,0.0,15.81,2.0,0.0
20210713:0210,0.0,0.0,0.0,15.62,2.07,0.0
20210713:0310,0.0,0.0,0.0,15.43,2.41,0.0
20210713:0410,0.0,0.0,0.0,15.33,2.21,0.0
20210713:0510,30.55,51.71,9.73,15.25,1.93,0.0
20210713:0610,14.99,30.94,19.05,15.26,1.86,0.0
20210713:0710,44.1,69.17,28.74,16.11,0.0,0.0
20210713:0810,101.04,138.34,38.44,16.31,0.14,0.0
20210713:0910,57.2,85.55,47.68,17.06,0.97,0.0
20210713:1010,245.54,312.98,55.7,18.66,1.59,0.0
20210713:1110,258.65,330.47,61.12,19.3,1.38,0.0
20210713:1210,104.46,142.89,62.23,17.96,1.52,0.0
20210713:1310,111.38,151.08,58.54,18.13,2.07,0.0
20210713:1410,99.31,136.52,51.47,17.97,2.28,0.0
20210713:1510,31.0,52.79,42.65,17.79,2.55,0.0
20210713:1610,32.46,54.61,33.08,17.64,3.66,0.0
20210713:1710,56.6,84.64,23.34,17.42,4.28,0.0
20210713:1810,18.21,35.61,13.81,16.9,4.48,0.0
20210713:1910,9.99,23.74,4.84,16.03,5.31,0.0
20210713:2010,0.0,0.0,0.0,15.31,5.45,0.0
20210713:2110,0.0,0.0,0.0,14.83,4.9,0.0
20210713:2210,0.0,0.0,0.0,14.77,4.62,0.0
20210713:2310,0.0,0.0,0.0,14.62,4.41,0.0
20210714:0010,0.0,0.0,0.0,14.25,4.41,0.0
20210714:0110,0.0,0.0,0.0,14.09,4.41,0.0
20210714:0210,0.0,0.0,0.0,13.93,4.21,0.0
20210714:0310,0.0,0.0,0.0,13.89,3.93,0.0
20210714:0410,0.0,0.0,0.0,13.93,3.86,0.0
20210714:0510,22.92,41.54,9.61,14.07,3.93,0.0
20210714:0610,24.55,43.69,18.93,14.21,4.21,0.0
20210714:0710,52.15,78.27,28.62,14.51,4.41,0.0
20210714:0810,77.82,109.22,38.31,15.07,4.0,0.0
20210714:0910,155.53,200.23,47.55,15.17,3.72,0.0
20210714:1010,96.08,131.06,55.56,16.05,5.52,0.0
20210714:1110,256.24,319.78,60.97,16.93,4.55,0.0
20210714:1210,131.5,173.84,62.09,17.69,4.76,0.0
20210714:1310,174.89,224.81,58.41,17.78,5.03,0.0
20210714:1410,86.87,121.05,51.36,17.59,5.03,0.0
20210714:1510,57.28,85.55,42.55,17.71,4.76,0.0
20210714:1610,108.36,146.53,32.99,17.6,4.76,0.0
20210714:1710,87.83,122.53,23.25,17.39,4.41,0.0
20210714:1810,40.26,64.43,13.72,17.36,4.55,0.0
20210714:1910,0.07,5.93,4.74,17.65,4.76,0.0
20210714:2010,0.0,0.0,0.0,17.66,5.17,0.0
20210714:2110,0.0,0.0,0.0,17.51,5.31,0.0
20210714:2210,0.0,0.0,0.0,17.09,5.17,0.0
20210714:2310,0.0,0.0,0.0,16.89,5.24,0.0
20210715:0010,0.0,0.0,0.0,16.96,5.31,0.0
20210715:0110,0.0,0.0,0.0,16.73,5.17,0.0
20210715:0210,0.0,0.0,0.0,16.53,5.03,0.0
20210715:0310,0.0,0.0,0.0,16.13,4.97,0.0
20210715:0410,0.0,0.0,0.0,15.8,5.03,0.0
20210715:0510,4.19,14.41,9.47,15.58,5.03,0.0
20210715:0610,99.66,140.84,18.8,15.83,4.62,0.0
20210715:0710,255.45,323.16,28.49,16.09,5.1,0.0
20210715:0810,337.67,413.64,38.18,17.42,6.41,0.0
20210715:0910,571.5,698.25,47.42,19.01,6.48,0.0
20210715:1010,612.64,757.34,55.41,20.57,6.55,0.0
20210715:1110,698.35,871.99,60.82,21.29,6.48,0.0
20210715:1210,652.01,814.43,61.94,21.62,6.34,0.0
20210715:1310,479.14,595.17,58.28,21.55,6.34,0.0
20210715:1410,427.38,530.65,51.25,21.07,5.72,0.0
20210715:1510,332.66,415.79,42.46,21.13,5.72,0.0
20210715:1610,303.14,386.53,32.9,20.9,5.66,0.0
20210715:1710,141.51,204.56,23.16,20.37,5.17,0.0
20210715:1810,48.55,75.45,13.63,19.74,5.03,0.0
20210715:1910,5.08,16.11,4.64,18.55,4.9,0.0
20210715:2010,0.0,0.0,0.0,17.5,4.55,0.0
20210715:2110,0.0,0.0,0.0,16.68,4.48,0.0
20210715:2210,0.0,0.0,0.0,16.15,4.21,0.0
20210715:2310,0.0,0.0,0.0,15.8,3.93,0.0
20210716:0010,0.0,0.0,0.0,15.61,3.79,0.0
20210716:0110,0.0,0.0,0.0,15.64,3.79,0.0
20210716:0210,0.0,0.0,0.0,15.55,3.72,0.0
20210716:0310,0.0,0.0,0.0,15.47,3.72,0.0
20210716:0410,0.0,0.0,0.0,15.39,3.72,0.0
20210716:0510,10.02,23.74,9.33,15.34,3.79,0.0
20210716:0610,25.09,44.6,18.67,15.38,3.86,0.0
20210716:0710,78.46,110.13,28.36,15.48,4.28,0.0
20210716:0810,194.66,245.74,38.05,15.59,4.28,0.0
20210716:0910,154.43,199.32,47.28,15.74,4.07,0.0
20210716:1010,231.32,289.87,55.26,16.14,3.79,0.0
20210716:1110,173.78,222.99,60.66,16.77,3.93,0.0
20210716:1210,213.08,270.04,61.78,17.59,4.14,0.0
20210716:1310,317.33,395.09,58.15,18.39,4.21,0.0
20210716:1410,245.55,309.75,51.14,18.93,4.48,0.0
20210716:1510,491.4,606.58,42.35,19.42,4.76,0.0
20210716:1610,261.29,332.05,32.8,19.26,4.55,0.0
20210716:1710,132.71,183.26,23.06,19.06,4.41,0.0
20210716:1810,38.65,62.74,13.52,18.56,3.79,0.0
20210716:1910,4.13,14.41,4.53,17.68,3.03,0.0
20210716:2010,0.0,0.0,0.0,16.55,3.1,0.0
20210716:2110,0.0,0.0,0.0,15.6,3.1,0.0
20210716:2210,0.0,0.0,0.0,15.08,3.03,0.0
20210716:2310,0.0,0.0,0.0,14.74,2.97,0.0
20210717:0010,0.0,0.0,0.0,14.4,2.83,0.0
20210717:0110,0.0,0.0,0.0,14.05,2.69,0.0
20210717:0210,0.0,0.0,0.0,13.62,2.55,0.0
20210717:0310,0.0,0.0,0.0,13.16,2.48,0.0
20210717:0410,0.0,0.0,0.0,12.89,2.34,0.0
20210717:0510,9.02,22.04,9.19,12.96,2.21,0.0
20210717:0610,68.98,98.86,18.53,13.97,3.03,0.0
20210717:0710,146.42,190.09,28.22,14.78,3.03,0.0
20210717:0810,197.55,249.83,37.92,15.49,2.97,0.0
20210717:0910,222.18,280.08,47.14,16.5,2.97,0.0
20210717:1010,184.64,236.95,55.11,17.48,3.1,0.0
20210717:1110,328.59,410.27,60.49,18.3,3.24,0.0
20210717:1210,759.01,965.13,61.62,19.71,3.93,0.0
20210717:1310,754.66,961.02,58.0,21.21,4.28,0.0
20210717:1410,639.09,807.66,51.02,22.79,4.55,0.0
20210717:1510,509.04,641.56,42.24,23.75,4.83,0.0
20210717:1610,337.67,439.7,32.7,24.04,4.62,0.0
20210717:1710,138.19,207.34,22.96,23.78,3.72,0.0
20210717:1810,45.65,72.91,13.42,23.18,3.38,0.0
20210717:1910,8.05,21.19,4.41,21.48,3.17,0.0
20210717:2010,0.0,0.0,0.0,19.89,3.45,0.0
20210717:2110,0.0,0.0,0.0,18.67,3.52,0.0
20210717:2210,0.0,0.0,0.0,17.64,3.38,0.0
20210717:2310,0.0,0.0,0.0,16.79,3.31,0.0
20210718:0010,0.0,0.0,0.0,16.09,3.17,0.0
20210718:0110,0.0,0.0,0.0,15.51,2.97,0.0
20210718:0210,0.0,0.0,0.0,14.93,2.83,0.0
20210718:0310,0.0,0.0,0.0,14.41,2.76,0.0
20210718:0410,0.0,0.0,0.0,13.89,2.69,0.0
20210718:0510,28.14,48.32,9.05,13.83,2.69,0.0
20210718:0610,101.36,169.04,18.39,15.05,2.76,0.0
20210718:0710,297.82,383.47,28.09,17.45,3.17,0.0
20210718:0810,482.92,601.69,37.78,19.37,3.38,0.0
20210718:0910,622.6,784.67,46.99,21.15,3.72,0.0
20210718:1010,733.12,941.11,54.95,22.64,4.0,0.0
20210718:1110,785.87,1020.63,60.32,23.84,4.28,0.0
20210718:1210,813.09,1062.24,61.45,24.7,4.48,0.0
20210718:1310,749.13,970.92,57.86,25.33,4.69,0.0
20210718:1410,642.13,821.4,50.89,25.65,4.97,0.0
20210718:1510,518.02,658.65,42.13,25.74,5.1,0.0
20210718:1610,336.43,440.3,32.59,25.55,5.1,0.0
20210718:1710,138.36,210.69,22.85,25.13,4.76,0.0
20210718:1810,42.75,69.52,13.3,24.39,4.0,0.0
20210718:1910,8.52,22.04,4.29,22.87,3.79,0.0
20210718:2010,0.0,0.0,0.0,21.34,3.59,0.0
20210718:2110,0.0,0.0,0.0,20.04,3.24,0.0
20210718:2210,0.0,0.0,0.0,18.89,3.1,0.0
20210718:2310,0.0,0.0,0.0,17.99,3.17,0.0
20210719:0010,0.0,0.0,0.0,17.25,2.9,0.0
20210719:0110,0.0,0.0,0.0,16.59,2.62,0.0
20210719:0210,0.0,0.0,0.0,15.94,2.48,0.0
20210719:0310,0.0,0.0,0.0,15.38,2.41,0.0
20210719:0410,0.0,0.0,0.0,14.93,2.34,0.0
20210719:0510,28.63,49.17,8.9,14.94,2.28,0.0
20210719:0610,99.46,165.94,18.25,16.4,2.21,0.0
20210719:0710,286.96,373.92,27.95,19.12,2.34,0.0
20210719:0810,470.26,594.03,37.64,21.05,2.62,0.0
20210719:0910,611.53,783.32,46.84,22.71,2.83,0.0
20210719:1010,714.22,930.32,54.79,24.1,3.24,0.0
20210719:1110,770.68,1014.62,60.15,25.14,3.59,0.0
20210719:1210,787.98,1040.02,61.28,25.79,3.86,0.0
20210719:1310,700.77,915.05,57.7,26.0,3.86,0.0
20210719:1410,606.72,782.87,50.75,26.06,3.93,0.0
20210719:1510,491.77,630.58,42.01,25.92,3.79,0.0
20210719:1610,325.42,428.75,32.47,25.55,3.45,0.0
20210719:1710,137.43,208.51,22.73,25.23,3.17,0.0
20210719:1810,44.02,71.21,13.18,24.34,2.55,0.0
20210719:1910,7.43,20.35,4.16,23.41,2.0,0.0
20210719:2010,0.0,0.0,0.0,21.71,2.28,0.0
20210719:2110,0.0,0.0,0.0,20.42,2.41,0.0
20210719:2210,0.0,0.0,0.0,19.62,2.41,0.0
20210719:2310,0.0,0.0,0.0,18.95,2.48,0.0
20210720:0010,0.0,0.0,0.0,18.17,2.41,0.0
20210720:0110,0.0,0.0,0.0,17.46,2.28,0.0
20210720:0210,0.0,0.0,0.0,16.73,2.07,0.0
20210720:0310,0.0,0.0,0.0,16.02,1.93,0.0
20210720:0410,0.0,0.0,0.0,15.33,1.86,0.0
20210720:0510,29.25,50.02,8.75,15.05,1.59,0.0
20210720:0610,99.89,163.32,18.11,16.9,1.31,0.0
20210720:0710,283.51,370.3,27.8,18.94,1.72,0.0
20210720:0810,457.67,581.02,37.49,20.58,1.79,0.0
20210720:0910,594.73,766.41,46.69,21.95,1.93,0.0
20210720:1010,701.45,920.5,54.62,22.99,2.21,0.0
20210720:1110,752.64,993.56,59.97,23.88,2.76,0.0
20210720:1210,763.16,1013.58,61.1,24.44,2.69,0.0
20210720:1310,723.11,955.78,57.54,24.79,2.62,0.0
20210720:1410,629.15,817.74,50.61,24.97,2.83,0.0
20210720:1510,494.01,635.13,41.88,25.02,2.9,0.0
20210720:1610,316.22,416.24,32.35,25.09,2.97,0.0
20210720:1710,137.74,206.53,22.61,24.67,2.83,0.0
20210720:1810,45.4,72.91,13.05,23.96,2.14,0.0
20210720:1910,6.94,19.5,4.03,22.89,2.41,0.0
20210720:2010,0.0,0.0,0.0,21.24,2.48,0.0
20210720:2110,0.0,0.0,0.0,20.06,2.41,0.0
20210720:2210,0.0,0.0,0.0,19.12,2.21,0.0
20210720:2310,0.0,0.0,0.0,18.27,2.07,0.0
20210721:0010,0.0,0.0,0.0,17.47,1.93,0.0
20210721:0110,0.0,0.0,0.0,16.68,1.79,0.0
20210721:0210,0.0,0.0,0.0,15.92,1.72,0.0
20210721:0310,0.0,0.0,0.0,15.28,1.72,0.0
20210721:0410,0.0,0.0,0.0,14.66,1.66,0.0
20210721:0510,28.66,49.17,8.6,14.58,1.38,0.0
20210721:0610,99.12,161.4,17.96,16.98,1.03,0.0
20210721:0710,281.26,370.26,27.66,19.25,0.9,0.0
20210721:0810,458.73,589.07,37.34,21.28,1.1,0.0
20210721:0910,595.06,773.49,46.53,22.66,1.59,0.0
20210721:1010,701.09,930.06,54.45,23.63,1.79,0.0
20210721:1110,742.36,997.35,59.78,24.45,1.86,0.0
20210721:1210,760.18,1023.27,60.91,25.14,2.14,0.0
20210721:1310,0.0,0.0,0.0,25.61,2.34,0.0
20210721:1410,612.1,801.87,50.46,25.94,2.48,0.0
20210721:1510,481.9,624.17,41.75,26.07,2.62,0.0
20210721:1610,318.46,421.35,32.22,25.89,2.83,0.0
20210721:1710,136.58,203.65,22.48,25.44,2.9,0.0
20210721:1810,46.6,74.6,12.92,24.56,2.48,0.0
20210721:1910,5.91,17.8,3.88,23.18,2.28,0.0
20210721:2010,0.0,0.0,0.0,21.43,2.55,0.0
20210721:2110,0.0,0.0,0.0,20.2,2.55,0.0
20210721:2210,0.0,0.0,0.0,19.15,2.55,0.0
20210721:2310,0.0,0.0,0.0,18.22,2.41,0.0
20210722:0010,0.0,0.0,0.0,17.4,2.28,0.0
20210722:0110,0.0,0.0,0.0,16.59,2.14,0.0
20210722:0210,0.0,0.0,0.0,15.83,2.07,0.0
20210722:0310,0.0,0.0,0.0,15.13,2.0,0.0
20210722:0410,0.0,0.0,0.0,14.53,2.0,0.0
20210722:0510,27.38,47.48,8.44,14.44,1.86,0.0
20210722:0610,99.21,161.23,17.81,16.69,1.52,0.0
20210722:0710,281.39,367.52,27.51,19.35,2.07,0.0
20210722:0810,463.85,587.67,37.19,21.21,2.34,0.0
20210722:0910,607.19,776.68,46.37,22.65,2.9,0.0
20210722:1010,711.11,922.62,54.27,23.59,3.31,0.0
20210722:1110,757.39,995.77,59.59,24.32,3.24,0.0
20210722:1210,771.36,1021.97,60.72,24.94,3.1,0.0
20210722:1310,723.13,953.32,57.2,25.42,3.03,0.0
20210722:1410,634.01,825.23,50.31,25.74,3.1,0.0
20210722:1510,494.63,636.69,41.61,25.83,3.24,0.0
20210722:1610,324.55,428.01,32.09,25.65,3.31,0.0
20210722:1710,136.25,206.27,22.35,25.23,3.17,0.0
20210722:1810,43.33,70.37,12.79,24.49,2.55,0.0
20210722:1910,5.92,17.8,3.74,22.92,2.62,0.0
20210722:2010,0.0,0.0,0.0,21.23,2.83,0.0
20210722:2110,0.0,0.0,0.0,20.03,2.9,0.0
20210722:2210,0.0,0.0,0.0,19.0,2.9,0.0
20210722:2310,0.0,0.0,0.0,18.09,2.69,0.0
20210723:0010,0.0,0.0,0.0,17.27,2.69,0.0
20210723:0110,0.0,0.0,0.0,16.55,2.62,0.0
20210723:0210,0.0,0.0,0.0,15.9,2.55,0.0
20210723:0310,0.0,0.0,0.0,15.31,2.41,0.0
20210723:0410,0.0,0.0,0.0,14.75,2.48,0.0
20210723:0510,26.71,46.63,8.29,14.66,2.55,0.0
20210723:0610,98.13,159.57,17.65,15.84,2.69,0.0
20210723:0710,284.41,367.67,27.36,18.15,3.03,0.0
20210723:0810,468.44,586.34,37.04,20.12,3.17,0.0
20210723:0910,595.74,755.82,46.21,22.04,3.31,0.0
20210723:1010,618.52,794.43,54.09,23.69,3.52,0.0
20210723:1110,382.31,490.63,59.39,24.93,3.45,0.0
20210723:1210,749.83,990.78,60.52,25.85,3.45,0.0
20210723:1310,696.4,911.5,57.01,26.51,3.86,0.0
20210723:1410,617.0,799.17,50.15,26.94,4.07,0.0
20210723:1510,457.1,587.54,41.46,27.05,4.28,0.0
20210723:1610,168.67,226.93,31.95,26.63,4.41,0.0
20210723:1710,120.38,171.82,22.21,25.86,3.86,0.0
20210723:1810,32.88,56.8,12.64,25.03,3.66,0.0
20210723:1910,5.39,16.96,3.59,23.92,3.86,0.0
20210723:2010,0.0,0.0,0.0,23.23,3.72,0.0
20210723:2110,0.0,0.0,0.0,22.25,3.66,0.0
20210723:2210,0.0,0.0,0.0,21.2,3.66,0.0
20210723:2310,0.0,0.0,0.0,20.51,3.38,0.0
20210724:0010,0.0,0.0,0.0,19.97,3.31,0.0
20210724:0110,0.0,0.0,0.0,19.79,3.52,0.0
20210724:0210,0.0,0.0,0.0,19.73,3.17,0.0
20210724:0310,0.0,0.0,0.0,18.98,2.07,0.0
20210724:0410,0.0,0.0,0.0,18.09,2.07,0.0
20210724:0510,21.8,40.69,8.12,18.02,2.41,0.0
20210724:0610,95.25,156.99,17.5,18.78,2.62,0.0
20210724:0710,277.79,358.66,27.21,18.16,3.31,0.0
20210724:0810,473.44,586.19,36.88,18.8,3.79,0.0
20210724:0910,603.27,752.57,46.04,19.34,3.66,0.0
20210724:1010,330.16,415.58,53.91,20.23,3.17,0.0
20210724:1110,409.5,518.95,59.19,21.26,2.55,0.0
20210724:1210,558.73,720.75,60.31,22.56,2.28,0.0
20210724:1310,695.44,903.15,56.83,23.1,2.97,0.0
20210724:1410,304.37,389.45,49.99,23.43,3.31,0.0
20210724:1510,309.64,395.76,41.31,23.55,3.38,0.0
20210724:1610,171.43,227.9,31.81,23.85,3.59,0.0
20210724:1710,92.22,131.07,22.07,22.32,3.79,0.0
20210724:1810,43.71,69.52,12.49,19.79,2.41,0.0
20210724:1910,0.0,2.54,3.43,20.41,2.76,0.0
20210724:2010,0.0,0.0,0.0,18.94,3.03,0.0
20210724:2110,0.0,0.0,0.0,17.98,2.34,0.0
20210724:2210,0.0,0.0,0.0,17.47,1.38,0.0
20210724:2310,0.0,0.0,0.0,17.08,1.66,0.0
20210725:0010,0.0,0.0,0.0,16.82,1.86,0.0
20210725:0110,0.0,0.0,0.0,16.51,1.93,0.0
20210725:0210,0.0,0.0,0.0,16.3,2.0,0.0
20210725:0310,0.0,0.0,0.0,16.33,2.14,0.0
20210725:0410,0.0,0.0,0.0,16.09,2.34,0.0
20210725:0510,0.4,6.78,7.96,16.31,2.41,0.0
20210725:0610,57.21,85.67,17.34,16.77,2.28,0.0
20210725:0710,123.81,164.95,27.05,16.85,3.03,0.0
20210725:0810,194.09,247.01,36.72,17.27,4.0,0.0
20210725:0910,256.44,320.4,45.87,17.74,4.69,0.0
20210725:1010,193.56,247.33,53.72,18.14,4.55,0.0
20210725:1110,169.2,219.34,58.98,18.91,4.69,0.0
20210725:1210,673.59,848.41,60.1,20.15,4.34,0.0
20210725:1310,65.85,97.39,56.63,21.07,3.72,0.0
20210725:1410,458.04,575.86,49.81,21.47,3.52,0.0
20210725:1510,213.56,275.78,41.16,21.94,3.86,0.0
20210725:1610,42.53,68.26,31.66,20.97,4.28,0.0
20210725:1710,89.63,126.02,21.92,18.9,3.38,0.0
20210725:1810,46.67,72.91,12.34,18.74,2.97,0.0
20210725:1910,2.29,11.02,3.27,18.83,2.28,0.0
20210725:2010,0.0,0.0,0.0,17.77,2.0,0.0
20210725:2110,0.0,0.0,0.0,17.02,2.14,0.0
20210725:2210,0.0,0.0,0.0,16.55,2.41,0.0
20210725:2310,0.0,0.0,0.0,16.16,2.48,0.0
20210726:0010,0.0,0.0,0.0,15.71,2.62,0.0
20210726:0110,0.0,0.0,0.0,15.51,2.69,0.0
20210726:0210,0.0,0.0,0.0,15.36,2.69,0.0
20210726:0310,0.0,0.0,0.0,15.46,2.76,0.0
20210726:0410,0.0,0.0,0.0,15.38,2.76,0.0
20210726:0510,8.89,22.04,7.79,15.39,2.83,0.0
20210726:0610,45.91,70.99,17.18,15.53,3.45,0.0
20210726:0710,156.4,203.96,26.89,16.89,3.24,0.0
20210726:0810,130.68,173.13,36.56,17.61,3.52,0.0
20210726:0910,275.56,344.39,45.7,17.79,3.45,0.0
20210726:1010,497.47,618.99,53.53,19.04,3.59,0.0
20210726:1110,611.31,769.53,58.77,19.71,3.59,0.0
20210726:1210,536.76,677.3,59.89,20.79,3.38,0.0
20210726:1310,81.26,116.5,56.44,21.5,3.1,0.0
20210726:1410,115.57,158.37,49.64,22.08,3.38,0.0
20210726:1510,82.01,117.41,40.99,21.6,3.45,0.0
20210726:1610,167.51,220.87,31.5,21.66,3.66,0.0
20210726:1710,96.77,136.84,21.76,21.6,3.1,0.0
20210726:1810,45.47,72.06,12.18,20.69,1.66,0.0
20210726:1910,0.0,5.09,3.1,18.82,2.34,0.0
20210726:2010,0.0,0.0,0.0,18.14,1.79,0.0
20210726:2110,0.0,0.0,0.0,17.23,2.14,0.0
20210726:2210,0.0,0.0,0.0,16.44,2.21,0.0
20210726:2310,0.0,0.0,0.0,16.16,2.0,0.0
20210727:0010,0.0,0.0,0.0,15.85,2.14,0.0
20210727:0110,0.0,0.0,0.0,15.78,2.34,0.0
20210727:0210,0.0,0.0,0.0,15.89,2.55,0.0
20210727:0310,0.0,0.0,0.0,16.07,2.55,0.0
20210727:0410,0.0,0.0,0.0,16.05,2.55,0.0
20210727:0510,0.4,6.78,7.62,16.15,2.55,0.0
20210727:0610,6.96,19.11,17.02,16.66,2.48,0.0
20210727:0710,113.44,153.07,26.73,17.87,3.79,0.0
20210727:0810,121.17,162.01,36.4,17.89,3.93,0.0
20210727:0910,166.19,215.1,45.52,17.73,3.59,0.0
20210727:1010,182.94,235.16,53.34,18.27,4.14,0.0
20210727:1110,154.49,202.05,58.56,18.75,4.0,0.0
20210727:1210,244.28,310.26,59.67,19.86,4.0,0.0
20210727:1310,155.05,203.87,56.23,20.15,4.28,0.0
20210727:1410,383.9,478.58,49.45,20.8,4.83,0.0
20210727:1510,269.05,339.29,40.82,20.55,4.97,0.0
20210727:1610,82.94,117.41,31.34,19.64,4.76,0.0
20210727:1710,63.81,93.74,21.6,18.3,4.28,0.0
20210727:1810,35.35,58.5,12.01,18.41,3.72,0.0
20210727:1910,3.67,13.56,2.92,17.26,3.93,0.0
20210727:2010,0.0,0.0,0.0,16.96,3.45,0.0
20210727:2110,0.0,0.0,0.0,16.81,3.38,0.0
20210727:2210,0.0,0.0,0.0,16.26,3.03,0.0
20210727:2310,0.0,0.0,0.0,16.29,2.97,0.0
20210728:0010,0.0,0.0,0.0,16.19,2.83,0.0
20210728:0110,0.0,0.0,0.0,15.98,2.83,0.0
20210728:0210,0.0,0.0,0.0,15.82,3.03,0.0
20210728:0310,0.0,0.0,0.0,15.58,3.24,0.0
20210728:0410,0.0,0.0,0.0,14.96,3.52,0.0
20210728:0510,14.17,29.67,7.45,14.42,3.72,0.0
20210728:0610,96.63,152.4,16.85,14.73,3.45,0.0
20210728:0710,139.07,181.84,26.57,15.75,4.55,0.0
20210728:0810,366.81,447.84,36.23,16.87,5.59,0.0
20210728:0910,330.0,406.03,45.34,17.87,5.79,0.0
20210728:1010,344.16,425.45,53.14,18.96,5.93,0.0
20210728:1110,558.93,690.78,58.34,19.67,5.79,0.0
20210728:1210,131.74,175.66,59.44,20.03,5.79,0.0
20210728:1310,115.43,156.54,56.02,20.38,5.79,0.0
20210728:1410,186.47,240.83,49.26,20.48,6.0,0.0
20210728:1510,522.14,644.4,40.65,20.35,5.66,0.0
20210728:1610,148.67,196.52,31.17,20.53,5.17,0.0
20210728:1710,133.26,203.91,21.43,20.35,4.21,0.0
20210728:1810,40.35,65.28,11.84,20.05,3.52,0.0
20210728:1910,1.07,8.48,2.74,19.51,4.0,0.0
20210728:2010,0.0,0.0,0.0,18.57,3.45,0.0
20210728:2110,0.0,0.0,0.0,17.56,3.24,0.0
20210728:2210,0.0,0.0,0.0,16.98,3.31,0.0
20210728:2310,0.0,0.0,0.0,16.42,3.38,0.0
20210729:0010,0.0,0.0,0.0,16.06,3.45,0.0
20210729:0110,0.0,0.0,0.0,15.57,3.59,0.0
20210729:0210,0.0,0.0,0.0,15.35,3.79,0.0
20210729:0310,0.0,0.0,0.0,14.9,3.79,0.0
20210729:0410,0.0,0.0,0.0,14.62,3.79,0.0
20210729:0510,21.59,39.85,7.27,14.5,3.66,0.0
20210729:0610,92.21,156.55,16.68,15.07,3.24,0.0
20210729:0710,287.13,365.83,26.4,15.65,4.07,0.0
20210729:0810,446.01,545.73,36.06,16.85,4.21,0.0
20210729:0910,480.63,590.53,45.16,17.96,4.28,0.0
20210729:1010,537.58,663.79,52.93,19.14,5.03,0.0
20210729:1110,680.11,849.79,58.11,19.62,5.03,0.0
20210729:1210,638.03,796.45,59.21,19.73,4.9,0.0
20210729:1310,575.56,718.18,55.8,20.05,4.48,0.0
20210729:1410,561.35,700.57,49.07,20.38,4.21,0.0
20210729:1510,393.2,491.11,40.47,20.48,3.86,0.0
20210729:1610,111.18,151.99,31.0,20.42,3.38,0.0
20210729:1710,84.89,121.02,21.26,20.23,2.69,0.0
20210729:1810,37.68,61.89,11.66,19.82,1.86,0.0
20210729:1910,2.28,11.02,2.56,18.89,1.72,0.0
20210729:2010,0.0,0.0,0.0,17.91,1.66,0.0
20210729:2110,0.0,0.0,0.0,17.21,1.66,0.0
20210729:2210,0.0,0.0,0.0,16.58,1.72,0.0
20210729:2310,0.0,0.0,0.0,15.83,1.93,0.0
20210730:0010,0.0,0.0,0.0,15.41,2.28,0.0
20210730:0110,0.0,0.0,0.0,15.13,2.62,0.0
20210730:0210,0.0,0.0,0.0,15.01,2.97,0.0
20210730:0310,0.0,0.0,0.0,14.9,3.1,0.0
20210730:0410,0.0,0.0,0.0,14.73,3.03,0.0
20210730:0510,20.93,39.0,7.1,14.71,3.03,0.0
20210730:0610,91.78,153.37,16.51,15.41,3.1,0.0
20210730:0710,261.69,334.69,26.23,16.94,4.0,0.0
20210730:0810,272.76,340.11,35.89,18.17,4.62,0.0
20210730:0910,271.89,339.95,44.98,19.15,5.52,0.0
20210730:1010,93.73,130.15,52.73,19.68,6.69,0.0
20210730:1110,350.1,434.89,57.88,20.47,6.83,0.0
20210730:1210,534.55,662.84,58.97,21.43,6.83,0.0
20210730:1310,635.65,789.53,55.58,21.8,7.17,0.0
20210730:1410,288.17,361.8,48.87,21.38,7.17,0.0
20210730:1510,68.24,100.12,40.28,21.19,7.31,0.0
20210730:1610,181.31,235.07,30.82,20.61,7.24,0.0
20210730:1710,129.77,184.25,21.08,19.93,6.28,0.0
20210730:1810,29.32,50.87,11.48,19.39,5.72,0.0
20210730:1910,0.38,6.78,2.36,18.22,5.24,0.0
20210730:2010,0.0,0.0,0.0,17.53,4.69,0.0
20210730:2110,0.0,0.0,0.0,16.98,4.48,0.0
20210730:2210,0.0,0.0,0.0,16.18,4.41,0.0
20210730:2310,0.0,0.0,0.0,15.6,4.41,0.0
20210731:0010,0.0,0.0,0.0,15.06,4.34,0.0
20210731:0110,0.0,0.0,0.0,14.69,4.21,0.0
20210731:0210,0.0,0.0,0.0,14.62,4.14,0.0
20210731:0310,0.0,0.0,0.0,14.71,4.07,0.0
20210731:0410,0.0,0.0,0.0,14.7,4.0,0.0
