Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20220820:0410,0.0,0.0,0.0,13.26,2.41,0.0
20220820:0510,3.35,12.81,2.93,13.09,2.41,0.0
20220820:0610,75.38,127.42,12.52,13.72,2.07,0.0
20220820:0710,267.92,345.31,22.26,15.73,1.93,0.0
20220820:0810,460.73,573.15,31.75,17.66,2.28,0.0
20220820:0910,576.15,725.76,40.47,19.51,2.55,0.0
20220820:1010,437.75,551.79,47.63,21.11,2.83,0.0
20220820:1110,541.66,689.21,52.13,22.01,3.03,0.0
20220820:1210,656.93,848.12,52.89,22.79,3.1,0.0
20220820:1310,547.73,699.56,49.68,23.09,3.17,0.0
20220820:1410,509.83,648.94,43.36,23.38,3.17,0.0
20220820:1510,447.03,567.68,35.11,23.31,3.1,0.0
20220820:1610,294.65,385.12,25.84,22.86,2.97,0.0
20220820:1710,106.04,171.2,16.14,22.27,2.55,0.0
20220820:1810,16.72,34.17,6.45,21.54,1.93,0.0
20220820:1910,0.0,0.0,0.0,20.83,1.79,0.0
20220820:2010,0.0,0.0,0.0,19.2,1.38,0.0
20220820:2110,0.0,0.0,0.0,17.46,1.24,0.0
20220820:2210,0.0,0.0,0.0,15.98,1.59,0.0
20220820:2310,0.0,0.0,0.0,15.12,1.79,0.0
20220821:0010,0.0,0.0,0.0,14.34,1.59,0.0
20220821:0110,0.0,0.0,0.0,14.28,1.24,0.0
20220821:0210,0.0,0.0,0.0,13.63,1.31,0.0
20220821:0310,0.0,0.0,0.0,13.52,1.24,0.0
20220821:0410,0.0,0.0,0.0,13.55,1.17,0.0
20220821:0510,1.18,8.54,2.72,12.58,1.52,0.0
20220821:0610,75.08,131.8,12.31,14.15,0.97,0.0
20220821:0710,259.09,336.74,22.05,16.63,1.24,0.0
20220821:0810,411.75,519.52,31.53,18.74,1.17,0.0
20220821:0910,352.06,444.54,40.23,20.65,2.07,0.0
20220821:1010,302.81,386.85,47.36,21.99,2.14,0.0
20220821:1110,220.28,287.98,51.82,23.05,1.66,0.0
20220821:1210,502.58,657.68,52.56,23.93,1.17,0.0
20220821:1310,352.27,457.53,49.35,24.62,1.31,0.0
20220821:1410,339.45,441.64,43.05,25.26,1.31,0.0
20220821:1510,223.67,296.28,34.81,25.32,0.62,0.0
20220821:1610,286.8,386.5,25.55,25.24,0.41,0.0
20220821:1710,78.74,119.41,15.85,24.81,0.9,0.0
20220821:1810,14.76,31.6,6.16,23.64,1.86,0.0
20220821:1910,0.0,0.0,0.0,22.73,1.03,0.0
20220821:2010,0.0,0.0,0.0,21.44,1.38,0.0
20220821:2110,0.0,0.0,0.0,20.23,1.66,0.0
20220821:2210,0.0,0.0,0.0,19.17,1.79,0.0
20220821:2310,0.0,0.0,0.0,19.11,1.86,0.0
20220822:0010,0.0,0.0,0.0,18.77,2.0,0.0
20220822:0110,0.0,0.0,0.0,18.42,2.07,0.0
20220822:0210,0.0,0.0,0.0,18.13,1.86,0.0
20220822:0310,0.0,0.0,0.0,17.31,1.59,0.0
20220822:0410,0.0,0.0,0.0,16.28,1.38,0.0
20220822:0510,0.0,2.56,2.51,15.55,1.45,0.0
20220822:0610,33.97,56.5,12.11,15.87,1.24,0.0
20220822:0710,120.45,163.2,21.85,18.57,1.66,0.0
20220822:0810,277.37,351.1,31.31,19.38,1.72,0.0
20220822:0910,583.71,745.28,39.98,20.89,2.0,0.0
20220822:1010,686.74,896.14,47.08,22.09,2.07,0.0
20220822:1110,715.58,941.56,51.51,23.17,2.34,0.0
20220822:1210,363.49,466.48,52.22,24.26,2.69,0.0
20220822:1310,345.98,444.82,49.01,24.9,2.9,0.0
20220822:1410,191.34,253.56,42.73,25.25,2.83,0.0
20220822:1510,271.68,352.29,34.51,25.38,2.76,0.0
20220822:1610,196.91,262.56,25.25,24.91,2.76,0.0
20220822:1710,69.46,105.84,15.56,24.37,2.83,0.0
20220822:1810,14.19,30.75,5.87,23.61,2.41,0.0
20220822:1910,0.0,0.0,0.0,23.0,1.52,0.0
20220822:2010,0.0,0.0,0.0,22.21,1.38,0.0
20220822:2110,0.0,0.0,0.0,21.27,1.59,0.0
20220822:2210,0.0,0.0,0.0,20.35,1.93,0.0
20220822:2310,0.0,0.0,0.0,19.49,2.07,0.0
20220823:0010,0.0,0.0,0.0,18.93,2.21,0.0
20220823:0110,0.0,0.0,0.0,18.6,2.28,0.0
20220823:0210,0.0,0.0,0.0,18.47,2.21,0.0
20220823:0310,0.0,0.0,0.0,18.69,1.93,0.0
20220823:0410,0.0,0.0,0.0,18.45,1.79,0.0
20220823:0510,0.0,5.13,2.29,18.2,1.66,0.0
20220823:0610,68.33,117.95,11.9,18.93,1.45,0.0
20220823:0710,241.45,319.91,21.64,20.93,1.52,0.0
20220823:0810,131.63,178.54,31.09,22.45,1.86,0.0
20220823:0910,512.94,656.22,39.74,23.52,2.48,0.0
20220823:1010,348.53,447.15,46.8,24.86,3.03,0.0
20220823:1110,488.24,629.91,51.19,25.82,3.17,0.0
20220823:1210,577.93,753.85,51.88,26.49,3.1,0.0
20220823:1310,549.69,717.78,48.67,26.76,2.76,0.0
20220823:1410,501.74,654.53,42.4,27.11,2.41,0.0
20220823:1510,320.43,418.46,34.2,27.34,2.14,0.0
20220823:1610,179.24,243.56,24.96,27.25,2.0,0.0
20220823:1710,85.05,133.28,15.27,27.03,1.86,0.0
20220823:1810,13.41,29.9,5.57,26.07,1.59,0.0
20220823:1910,0.0,0.0,0.0,24.66,1.45,0.0
20220823:2010,0.0,0.0,0.0,23.65,1.52,0.0
20220823:2110,0.0,0.0,0.0,22.8,1.52,0.0
20220823:2210,0.0,0.0,0.0,21.93,1.52,0.0
20220823:2310,0.0,0.0,0.0,21.27,1.59,0.0
20220824:0010,0.0,0.0,0.0,20.61,1.45,0.0
20220824:0110,0.0,0.0,0.0,20.3,1.52,0.0
20220824:0210,0.0,0.0,0.0,20.07,1.59,0.0
20220824:0310,0.0,0.0,0.0,19.59,1.52,0.0
20220824:0410,0.0,0.0,0.0,19.08,1.52,0.0
20220824:0510,0.4,6.83,2.07,18.8,1.45,0.0
20220824:0610,67.51,118.49,11.69,19.22,1.1,0.0
20220824:0710,243.82,325.9,21.42,22.28,1.24,0.0
20220824:0810,379.29,490.96,30.87,24.65,1.38,0.0
20220824:0910,397.91,520.66,39.49,26.9,1.38,0.0
20220824:1010,650.79,880.49,46.51,28.33,1.66,0.0
20220824:1110,577.32,779.88,50.87,28.99,1.45,0.0
20220824:1210,419.27,560.6,51.54,29.81,1.24,0.0
20220824:1310,515.1,700.58,48.33,30.6,0.97,0.0
20220824:1410,523.69,714.4,42.08,31.01,0.83,0.0
20220824:1510,419.36,566.57,33.89,31.42,0.83,0.0
20220824:1610,230.22,319.44,24.65,31.24,0.48,0.0
20220824:1710,89.67,155.53,14.97,31.03,0.28,0.0
20220824:1810,12.56,29.04,5.27,30.04,1.52,0.0
20220824:1910,0.0,0.0,0.0,28.21,2.21,0.0
20220824:2010,0.0,0.0,0.0,27.17,2.28,0.0
20220824:2110,0.0,0.0,0.0,26.09,2.48,0.0
20220824:2210,0.0,0.0,0.0,25.25,2.34,0.0
20220824:2310,0.0,0.0,0.0,24.27,2.0,0.0
20220825:0010,0.0,0.0,0.0,23.15,1.66,0.0
20220825:0110,0.0,0.0,0.0,22.14,1.86,0.0
20220825:0210,0.0,0.0,0.0,21.52,2.21,0.0
20220825:0310,0.0,0.0,0.0,21.1,2.41,0.0
20220825:0410,0.0,0.0,0.0,20.8,2.34,0.0
20220825:0510,0.0,5.13,1.85,20.22,2.28,0.0
20220825:0610,65.79,114.68,11.48,20.47,2.07,0.0
20220825:0710,245.0,326.37,21.21,22.3,1.79,0.0
20220825:0810,356.36,460.1,30.64,24.75,1.72,0.0
20220825:0910,553.2,738.02,39.24,26.81,0.97,0.0
20220825:1010,610.93,831.99,46.23,28.43,1.03,0.0
20220825:1110,682.81,939.1,50.54,29.5,1.59,0.0
20220825:1210,700.3,967.24,51.19,30.13,1.72,0.0
20220825:1310,616.56,837.98,47.98,30.52,1.86,0.0
20220825:1410,410.45,543.92,41.75,30.7,2.21,0.0
20220825:1510,363.08,471.44,33.57,29.47,4.62,0.0
20220825:1610,75.49,111.72,24.35,26.88,5.93,0.0
20220825:1710,30.17,53.03,14.66,24.49,5.72,0.0
20220825:1810,3.59,13.67,4.96,22.5,4.83,0.0
20220825:1910,0.0,0.0,0.0,23.09,4.69,0.0
20220825:2010,0.0,0.0,0.0,21.95,4.34,0.0
20220825:2110,0.0,0.0,0.0,21.05,4.07,0.0
20220825:2210,0.0,0.0,0.0,20.23,3.93,0.0
20220825:2310,0.0,0.0,0.0,19.62,3.31,0.0
20220826:0010,0.0,0.0,0.0,19.26,2.9,0.0
20220826:0110,0.0,0.0,0.0,18.99,2.83,0.0
20220826:0210,0.0,0.0,0.0,18.76,2.9,0.0
20220826:0310,0.0,0.0,0.0,18.6,2.9,0.0
20220826:0410,0.0,0.0,0.0,18.53,2.69,0.0
20220826:0510,0.0,3.42,1.64,18.52,2.41,0.0
20220826:0610,57.77,94.58,11.27,18.76,2.76,0.0
20220826:0710,185.17,242.21,21.0,18.55,3.31,0.0
20220826:0810,177.9,229.89,30.42,19.22,3.66,0.0
20220826:0910,361.56,450.06,38.99,20.41,4.21,0.0
20220826:1010,445.39,558.49,45.94,21.8,4.0,0.0
20220826:1110,348.35,442.12,50.21,23.01,3.66,0.0
20220826:1210,367.57,468.47,50.84,23.85,3.45,0.0
20220826:1310,324.0,415.0,47.64,24.45,3.45,0.0
20220826:1410,236.05,306.81,41.41,24.9,3.72,0.0
20220826:1510,262.06,338.45,33.25,25.19,3.93,0.0
20220826:1610,191.23,254.76,24.04,24.87,4.07,0.0
20220826:1710,79.5,123.78,14.36,24.26,4.07,0.0
20220826:1810,10.24,24.77,4.65,23.19,3.66,0.0
20220826:1910,0.0,0.0,0.0,22.5,3.45,0.0
20220826:2010,0.0,0.0,0.0,20.96,3.66,0.0
20220826:2110,0.0,0.0,0.0,19.61,3.66,0.0
20220826:2210,0.0,0.0,0.0,18.53,3.17,0.0
20220826:2310,0.0,0.0,0.0,17.61,2.9,0.0
20220827:0010,0.0,0.0,0.0,16.8,2.83,0.0
20220827:0110,0.0,0.0,0.0,16.07,2.62,0.0
20220827:0210,0.0,0.0,0.0,15.35,2.28,0.0
20220827:0310,0.0,0.0,0.0,14.7,2.14,0.0
20220827:0410,0.0,0.0,0.0,14.13,2.14,0.0
20220827:0510,0.0,1.71,1.42,13.64,2.28,0.0
20220827:0610,68.45,116.16,11.05,13.96,2.34,0.0
20220827:0710,260.17,333.93,20.78,15.84,2.9,0.0
20220827:0810,449.18,554.82,30.19,17.86,3.17,0.0
20220827:0910,577.24,720.01,38.73,19.8,3.66,0.0
20220827:1010,648.81,819.32,45.64,20.99,3.93,0.0
20220827:1110,727.53,935.56,49.88,22.38,3.86,0.0
20220827:1210,600.1,765.4,50.48,23.04,3.79,0.0
20220827:1310,497.69,633.29,47.28,24.01,3.72,0.0
20220827:1410,399.44,506.34,41.07,24.03,3.86,0.0
20220827:1510,359.93,454.85,32.93,23.29,4.14,0.0
20220827:1610,220.26,288.56,23.72,22.66,4.34,0.0
20220827:1710,90.51,151.28,14.05,21.96,4.28,0.0
20220827:1810,9.25,23.06,4.34,21.3,3.59,0.0
20220827:1910,0.0,0.0,0.0,20.73,3.17,0.0
20220827:2010,0.0,0.0,0.0,19.75,2.83,0.0
20220827:2110,0.0,0.0,0.0,19.05,2.55,0.0
20220827:2210,0.0,0.0,0.0,18.38,2.28,0.0
20220827:2310,0.0,0.0,0.0,17.62,2.28,0.0
20220828:0010,0.0,0.0,0.0,16.8,2.41,0.0
20220828:0110,0.0,0.0,0.0,16.52,2.48,0.0
20220828:0210,0.0,0.0,0.0,16.52,2.62,0.0
20220828:0310,0.0,0.0,0.0,16.39,2.83,0.0
20220828:0410,0.0,0.0,0.0,16.56,2.97,0.0
20220828:0510,0.0,0.0,0.0,16.59,3.03,0.0
20220828:0610,55.88,91.36,10.84,16.92,2.83,0.0
20220828:0710,245.5,316.7,20.57,17.41,3.52,0.0
20220828:0810,440.7,544.0,29.96,18.42,3.66,0.0
20220828:0910,604.25,753.15,38.48,20.08,4.07,0.0
20220828:1010,654.05,823.11,45.35,21.76,4.83,0.0
20220828:1110,684.2,867.26,49.55,22.7,5.1,0.0
20220828:1210,381.16,478.73,50.13,22.35,4.83,0.0
20220828:1310,441.35,553.3,46.93,22.28,4.55,0.0
20220828:1410,426.36,533.95,40.73,22.22,4.34,0.0
20220828:1510,408.01,512.14,32.6,22.39,4.21,0.0
20220828:1610,277.8,363.63,23.41,22.68,3.93,0.0
20220828:1710,82.59,132.09,13.73,22.72,3.93,0.0
20220828:1810,8.11,21.35,4.03,22.42,3.72,0.0
20220828:1910,0.0,0.0,0.0,21.74,4.41,0.0
20220828:2010,0.0,0.0,0.0,20.68,4.55,0.0
20220828:2110,0.0,0.0,0.0,20.07,4.34,0.0
20220828:2210,0.0,0.0,0.0,19.38,4.0,0.0
20220828:2310,0.0,0.0,0.0,18.8,4.07,0.0
20220829:0010,0.0,0.0,0.0,18.59,4.14,0.0
20220829:0110,0.0,0.0,0.0,18.11,3.79,0.0
20220829:0210,0.0,0.0,0.0,17.63,3.59,0.0
20220829:0310,0.0,0.0,0.0,17.04,3.52,0.0
20220829:0410,0.0,0.0,0.0,16.6,3.59,0.0
20220829:0510,0.0,0.0,0.0,16.51,3.59,0.0
20220829:0610,52.01,84.93,10.63,16.72,3.31,0.0
20220829:0710,227.7,294.83,20.35,18.1,3.79,0.0
20220829:0810,430.44,531.64,29.72,19.52,4.48,0.0
20220829:0910,591.52,737.55,38.22,21.07,4.55,0.0
20220829:1010,695.17,881.12,45.05,22.25,4.62,0.0
20220829:1110,750.16,966.34,49.22,23.74,4.55,0.0
20220829:1210,701.88,909.13,49.77,24.98,4.21,0.0
20220829:1310,685.22,889.49,46.57,25.84,4.07,0.0
20220829:1410,614.2,792.27,40.38,26.4,4.0,0.0
20220829:1510,455.69,584.93,32.27,26.56,3.79,0.0
20220829:1610,262.17,349.69,23.09,26.26,3.79,0.0
20220829:1710,81.98,137.86,13.42,25.53,4.07,0.0
20220829:1810,6.46,18.79,3.71,24.27,4.07,0.0
20220829:1910,0.0,0.0,0.0,22.06,4.83,0.0
20220829:2010,0.0,0.0,0.0,20.72,4.48,0.0
20220829:2110,0.0,0.0,0.0,19.7,4.21,0.0
20220829:2210,0.0,0.0,0.0,18.93,4.28,0.0
20220829:2310,0.0,0.0,0.0,18.4,4.21,0.0
20220830:0010,0.0,0.0,0.0,18.11,3.79,0.0
20220830:0110,0.0,0.0,0.0,17.72,3.45,0.0
20220830:0210,0.0,0.0,0.0,17.28,3.38,0.0
20220830:0310,0.0,0.0,0.0,16.97,3.31,0.0
20220830:0410,0.0,0.0,0.0,16.57,3.17,0.0
20220830:0510,0.0,0.0,0.0,16.26,2.97,0.0
20220830:0610,60.16,102.07,10.41,16.58,2.69,0.0
20220830:0710,220.61,286.4,20.13,18.4,3.66,0.0
20220830:0810,373.26,465.7,29.49,20.3,3.52,0.0
20220830:0910,366.67,463.34,37.96,22.56,3.1,0.0
20220830:1010,383.92,491.27,44.76,23.85,2.41,0.0
20220830:1110,528.38,689.98,48.88,24.67,1.72,0.0
20220830:1210,375.52,488.92,49.41,25.66,1.59,0.0
20220830:1310,669.28,891.16,46.21,26.52,2.21,0.0
20220830:1410,296.04,386.02,40.04,27.0,2.48,0.0
20220830:1510,423.73,549.51,31.94,27.02,2.62,0.0
20220830:1610,262.02,351.79,22.76,26.88,3.24,0.0
20220830:1710,80.58,140.98,13.1,26.17,3.52,0.0
20220830:1810,3.99,14.52,3.38,24.95,3.24,0.0
20220830:1910,0.0,0.0,0.0,22.63,2.97,0.0
20220830:2010,0.0,0.0,0.0,21.48,3.24,0.0
20220830:2110,0.0,0.0,0.0,20.41,3.52,0.0
20220830:2210,0.0,0.0,0.0,19.59,3.45,0.0
20220830:2310,0.0,0.0,0.0,18.89,3.17,0.0
20220831:0010,0.0,0.0,0.0,18.24,3.03,0.0
20220831:0110,0.0,0.0,0.0,17.72,3.1,0.0
20220831:0210,0.0,0.0,0.0,17.3,3.17,0.0
20220831:0310,0.0,0.0,0.0,16.92,3.17,0.0
20220831:0410,0.0,0.0,0.0,16.56,2.9,0.0
20220831:0510,0.0,0.0,0.0,16.49,2.62,0.0
20220831:0610,60.72,104.05,10.19,16.82,2.41,0.0
20220831:0710,242.17,313.99,19.91,17.88,2.9,0.0
20220831:0810,436.38,542.8,29.25,19.42,3.17,0.0
20220831:0910,597.76,753.51,37.69,21.35,3.45,0.0
20220831:1010,692.44,885.98,44.45,23.25,4.14,0.0
20220831:1110,750.78,971.36,48.54,24.69,4.62,0.0
20220831:1210,732.29,954.3,49.04,25.69,4.28,0.0
20220831:1310,679.92,891.38,45.84,26.56,3.45,0.0
20220831:1410,545.84,707.98,39.68,26.82,3.1,0.0
20220831:1510,369.44,475.44,31.6,26.67,3.59,0.0
20220831:1610,222.83,297.24,22.44,25.81,4.34,0.0
20220831:1710,75.51,125.99,12.78,24.97,4.62,0.0
20220831:1810,2.66,11.96,3.06,24.17,4.21,0.0
20220831:1910,0.0,0.0,0.0,21.53,4.34,0.0
20220831:2010,0.0,0.0,0.0,20.62,4.28,0.0
20220831:2110,0.0,0.0,0.0,20.12,4.0,0.0
20220831:2210,0.0,0.0,0.0,19.63,3.72,0.0
20220831:2310,0.0,0.0,0.0,19.27,3.38,0.0
20220901:0010,0.0,0.0,0.0,19.05,2.9,0.0
20220901:0110,0.0,0.0,0.0,18.46,2.9,0.0
20220901:0210,0.0,0.0,0.0,18.14,3.1,0.0
20220901:0310,0.0,0.0,0.0,17.81,3.1,0.0
20220901:0410,0.0,0.0,0.0,17.79,3.03,0.0
20220901:0510,0.0,0.0,0.0,17.6,2.97,0.0
20220901:0610,58.36,101.55,9.97,17.96,2.76,0.0
20220901:0710,119.12,161.59,19.69,18.97,3.17,0.0
20220901:0810,364.37,455.45,29.02,20.5,3.38,0.0
20220901:0910,392.98,494.15,37.43,22.31,3.52,0.0
20220901:1010,534.07,680.66,44.15,24.02,3.59,0.0
20220901:1110,560.16,719.79,48.19,25.39,3.86,0.0
20220901:1210,423.22,543.59,48.68,26.42,3.93,0.0
20220901:1310,371.61,478.76,45.47,26.88,3.79,0.0
20220901:1410,503.51,651.15,39.33,27.4,3.45,0.0
20220901:1510,411.01,531.37,31.26,27.36,3.24,0.0
20220901:1610,261.49,352.35,22.11,27.03,3.17,0.0
20220901:1710,74.6,130.83,12.45,26.5,3.31,0.0
20220901:1810,3.07,12.81,2.73,25.7,2.97,0.0
20220901:1910,0.0,0.0,0.0,24.34,2.97,0.0
20220901:2010,0.0,0.0,0.0,22.89,2.97,0.0
20220901:2110,0.0,0.0,0.0,21.76,2.97,0.0
20220901:2210,0.0,0.0,0.0,21.11,2.69,0.0
20220901:2310,0.0,0.0,0.0,20.33,2.55,0.0
20220902:0010,0.0,0.0,0.0,19.71,2.41,0.0
20220902:0110,0.0,0.0,0.0,19.3,2.34,0.0
20220902:0210,0.0,0.0,0.0,18.85,2.34,0.0
20220902:0310,0.0,0.0,0.0,18.57,2.41,0.0
20220902:0410,0.0,0.0,0.0,18.07,2.48,0.0
20220902:0510,0.0,0.0,0.0,17.66,2.62,0.0
20220902:0610,52.01,88.37,9.76,17.85,2.76,0.0
20220902:0710,74.8,107.3,19.46,18.09,2.48,0.0
20220902:0810,71.81,104.22,28.78,19.34,1.59,0.0
20220902:0910,564.89,722.12,37.16,20.51,1.59,0.0
20220902:1010,120.13,164.57,43.85,21.96,1.31,0.0
20220902:1110,394.03,509.28,47.85,24.01,1.45,0.0
20220902:1210,416.63,537.88,48.31,25.16,2.28,0.0
20220902:1310,273.73,355.16,45.1,25.51,2.97,0.0
20220902:1410,144.51,193.93,38.97,22.86,3.24,0.0
20220902:1510,263.24,336.7,30.92,21.99,2.41,0.0
20220902:1610,107.93,149.82,21.78,21.39,1.24,0.0
20220902:1710,70.53,118.01,12.12,21.0,0.48,0.0
20220902:1810,1.48,9.4,2.4,20.32,1.1,0.0
20220902:1910,0.0,0.0,0.0,20.36,0.83,0.0
20220902:2010,0.0,0.0,0.0,19.19,0.76,0.0
20220902:2110,0.0,0.0,0.0,19.06,0.69,0.0
20220902:2210,0.0,0.0,0.0,17.99,0.97,0.0
20220902:2310,0.0,0.0,0.0,17.22,1.1,0.0
20220903:0010,0.0,0.0,0.0,17.94,0.48,0.0
20220903:0110,0.0,0.0,0.0,17.89,0.28,0.0
20220903:0210,0.0,0.0,0.0,16.49,0.9,0.0
20220903:0310,0.0,0.0,0.0,15.64,1.79,0.0
20220903:0410,0.0,0.0,0.0,15.68,1.72,0.0
20220903:0510,0.0,0.0,0.0,15.3,1.72,0.0
20220903:0610,32.16,55.15,9.54,15.58,1.38,0.0
20220903:0710,256.52,330.55,19.24,17.31,3.86,0.0
20220903:0810,202.26,257.64,28.54,18.38,3.31,0.0
20220903:0910,279.97,352.33,36.89,19.89,3.1,0.0
20220903:1010,465.07,587.32,43.54,21.61,2.76,0.0
20220903:1110,154.7,206.62,47.5,22.78,2.62,0.0
20220903:1210,118.83,163.65,47.94,23.83,3.1,0.0
20220903:1310,96.94,137.14,44.73,24.38,3.66,0.0
20220903:1410,526.3,668.46,38.61,24.24,3.79,0.0
20220903:1510,241.36,311.95,30.58,24.37,3.72,0.0
20220903:1610,224.29,298.28,21.44,23.98,3.45,0.0
20220903:1710,67.84,115.85,11.79,23.7,3.1,0.0
20220903:1810,0.71,7.69,2.07,22.91,1.93,0.0
20220903:1910,0.0,0.0,0.0,21.07,1.93,0.0
20220903:2010,0.0,0.0,0.0,20.23,1.79,0.0
20220903:2110,0.0,0.0,0.0,19.45,1.17,0.0
20220903:2210,0.0,0.0,0.0,18.56,0.9,0.0
20220903:2310,0.0,0.0,0.0,17.48,1.1,0.0
20220904:0010,0.0,0.0,0.0,16.17,1.38,0.0
20220904:0110,0.0,0.0,0.0,15.24,1.66,0.0
20220904:0210,0.0,0.0,0.0,14.82,1.93,0.0
20220904:0310,0.0,0.0,0.0,14.6,2.14,0.0
20220904:0410,0.0,0.0,0.0,14.43,2.21,0.0
20220904:0510,0.0,0.0,0.0,14.29,2.28,0.0
20220904:0610,61.24,108.15,9.31,14.52,2.07,0.0
20220904:0710,239.72,311.53,19.01,17.19,1.66,0.0
20220904:0810,395.65,497.88,28.3,19.65,1.72,0.0
20220904:0910,580.79,748.13,36.62,21.91,1.72,0.0
20220904:1010,646.28,846.89,43.23,23.85,2.07,0.0
20220904:1110,653.37,860.37,47.15,25.31,2.48,0.0
20220904:1210,712.72,944.23,47.56,26.54,3.1,0.0
20220904:1310,630.59,827.38,44.35,27.12,3.17,0.0
20220904:1410,565.4,738.3,38.25,27.6,2.97,0.0
20220904:1510,439.3,571.59,30.23,27.76,2.76,0.0
20220904:1610,218.21,296.29,21.1,27.66,2.9,0.0
20220904:1710,57.61,96.55,11.46,27.23,2.69,0.0
20220904:1810,0.0,3.42,1.73,25.79,2.34,0.0
20220904:1910,0.0,0.0,0.0,24.36,2.62,0.0
20220904:2010,0.0,0.0,0.0,23.32,2.9,0.0
20220904:2110,0.0,0.0,0.0,22.58,3.24,0.0
20220904:2210,0.0,0.0,0.0,21.95,3.59,0.0
20220904:2310,0.0,0.0,0.0,21.41,3.45,0.0
20220905:0010,0.0,0.0,0.0,20.87,3.45,0.0
20220905:0110,0.0,0.0,0.0,20.5,3.31,0.0
20220905:0210,0.0,0.0,0.0,20.32,2.97,0.0
20220905:0310,0.0,0.0,0.0,19.86,2.34,0.0
20220905:0410,0.0,0.0,0.0,19.18,2.21,0.0
20220905:0510,0.0,0.0,0.0,18.69,2.21,0.0
20220905:0610,56.91,102.76,9.09,18.55,1.86,0.0
20220905:0710,231.36,303.85,18.79,19.66,2.07,0.0
20220905:0810,435.26,545.39,28.05,19.88,2.41,0.0
20220905:0910,374.8,472.47,36.35,21.17,2.28,0.0
20220905:1010,431.72,556.57,42.92,23.69,1.52,0.0
20220905:1110,629.91,854.45,46.8,26.01,0.83,0.0
20220905:1210,694.74,957.14,47.19,27.57,1.1,0.0
20220905:1310,638.28,871.35,43.98,26.9,0.76,0.0
20220905:1410,466.58,606.13,37.88,26.57,2.21,0.0
20220905:1510,190.51,254.21,29.88,27.11,2.76,0.0
20220905:1610,224.09,304.87,20.76,27.49,2.55,0.0
20220905:1710,32.62,57.38,11.12,26.5,2.62,0.0
20220905:1810,0.0,3.42,1.4,24.63,3.72,0.0
20220905:1910,0.0,0.0,0.0,23.74,1.03,0.0
20220905:2010,0.0,0.0,0.0,22.41,1.17,0.0
20220905:2110,0.0,0.0,0.0,21.06,1.52,0.0
20220905:2210,0.0,0.0,0.0,20.41,1.1,0.0
20220905:2310,0.0,0.0,0.0,19.06,2.0,0.0
20220906:0010,0.0,0.0,0.0,18.89,2.62,0.0
20220906:0110,0.0,0.0,0.0,18.97,2.97,0.0
20220906:0210,0.0,0.0,0.0,18.88,2.9,0.0
20220906:0310,0.0,0.0,0.0,18.31,2.34,0.0
20220906:0410,0.0,0.0,0.0,17.44,1.93,0.0
20220906:0510,0.0,0.0,0.0,16.36,1.72,0.0
20220906:0610,47.77,82.13,8.87,15.89,1.52,0.0
20220906:0710,0.0,0.0,0.0,18.89,2.48,0.0
20220906:0810,449.11,563.14,27.81,20.84,2.97,0.0
20220906:0910,598.25,760.0,36.07,22.3,3.1,0.0
20220906:1010,680.38,867.92,42.6,23.25,4.28,0.0
20220906:1110,151.27,202.96,46.45,23.76,3.38,0.0
20220906:1210,45.46,73.14,46.81,24.54,2.21,0.0
20220906:1310,632.35,841.99,43.6,25.28,1.45,0.0
20220906:1410,492.83,646.55,37.52,26.05,1.31,0.0
20220906:1510,438.08,572.97,29.52,26.49,1.52,0.0
20220906:1610,217.15,295.89,20.42,26.62,1.66,0.0
20220906:1710,50.64,85.87,10.78,25.48,1.45,0.0
20220906:1810,0.0,0.0,0.0,22.07,2.07,0.0
20220906:1910,0.0,0.0,0.0,20.07,2.48,0.0
20220906:2010,0.0,0.0,0.0,18.87,2.48,0.0
20220906:2110,0.0,0.0,0.0,18.16,2.0,0.0
20220906:2210,0.0,0.0,0.0,17.42,1.79,0.0
20220906:2310,0.0,0.0,0.0,16.88,1.93,0.0
20220907:0010,0.0,0.0,0.0,16.57,2.41,0.0
20220907:0110,0.0,0.0,0.0,16.78,2.97,0.0
20220907:0210,0.0,0.0,0.0,16.83,3.38,0.0
20220907:0310,0.0,0.0,0.0,16.78,3.24,0.0
20220907:0410,0.0,0.0,0.0,16.32,3.24,0.0
20220907:0510,0.0,0.0,0.0,15.99,3.38,0.0
20220907:0610,29.48,52.21,8.65,16.04,3.31,0.0
20220907:0710,198.54,257.22,18.33,16.97,3.59,0.0
20220907:0810,289.09,358.81,27.56,17.18,2.9,0.0
20220907:0910,454.02,558.02,35.8,18.83,4.34,0.0
20220907:1010,401.67,498.15,42.28,20.17,4.48,0.0
20220907:1110,461.01,574.78,46.09,21.44,4.76,0.0
20220907:1210,399.64,500.01,46.43,22.37,5.24,0.0
20220907:1310,149.51,198.99,43.22,22.59,5.52,0.0
20220907:1410,134.23,180.67,37.15,22.44,4.97,0.0
20220907:1510,206.98,267.34,29.17,22.44,4.48,0.0
20220907:1610,128.69,175.48,20.07,22.28,4.34,0.0
20220907:1710,38.01,64.41,10.44,21.38,3.31,0.0
