Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230811:0810,435.19,557.17,33.64,21.82,1.31,0.0
20230811:0910,522.89,675.96,42.54,23.24,1.59,0.0
20230811:1010,686.33,909.16,49.98,24.4,1.93,0.0
20230811:1110,703.47,938.28,54.8,25.31,2.14,0.0
20230811:1210,642.82,841.14,55.73,25.85,3.17,0.0
20230811:1310,499.2,643.82,52.47,26.37,3.66,0.0
20230811:1410,150.71,204.54,46.0,26.48,3.86,0.0
20230811:1510,174.35,232.78,37.61,25.79,3.66,0.0
20230811:1610,164.51,220.53,28.25,24.18,2.62,0.0
20230811:1710,15.22,32.2,18.53,23.09,2.14,0.0
20230811:1810,5.12,16.4,8.87,22.34,2.0,0.0
20230811:1910,0.0,0.0,0.0,21.21,1.93,0.0
20230811:2010,0.0,0.0,0.0,20.55,1.93,0.0
20230811:2110,0.0,0.0,0.0,20.05,1.93,0.0
20230811:2210,0.0,0.0,0.0,19.75,2.0,0.0
20230811:2310,0.0,0.0,0.0,19.35,2.34,0.0
20230812:0010,0.0,0.0,0.0,19.15,2.48,0.0
20230812:0110,0.0,0.0,0.0,19.01,2.83,0.0
20230812:0210,0.0,0.0,0.0,19.02,3.1,0.0
20230812:0310,0.0,0.0,0.0,18.98,3.45,0.0
20230812:0410,0.0,0.0,0.0,19.0,3.66,0.0
20230812:0510,8.41,21.58,4.6,18.97,3.59,0.0
20230812:0610,4.79,15.64,14.12,19.03,3.38,0.0
20230812:0710,197.86,258.73,23.86,19.2,2.28,0.0
20230812:0810,391.83,491.29,33.43,19.33,2.14,0.0
20230812:0910,461.76,581.19,42.32,20.58,2.48,0.0
20230812:1010,542.86,688.05,49.74,21.83,3.17,0.0
20230812:1110,441.46,558.35,54.52,22.84,3.86,0.0
20230812:1210,647.13,825.57,55.43,23.62,4.62,0.0
20230812:1310,703.74,902.69,52.18,23.85,4.41,0.0
20230812:1410,458.1,578.84,45.72,24.18,4.69,0.0
20230812:1510,371.74,470.4,37.35,24.2,4.83,0.0
20230812:1610,296.52,385.63,28.0,23.78,4.48,0.0
20230812:1710,107.14,157.15,18.28,23.08,3.66,0.0
20230812:1810,25.66,46.6,8.62,22.08,2.28,0.0
20230812:1910,0.0,0.0,0.0,20.87,2.14,0.0
20230812:2010,0.0,0.0,0.0,19.71,1.59,0.0
20230812:2110,0.0,0.0,0.0,18.82,0.97,0.0
20230812:2210,0.0,0.0,0.0,17.61,1.52,0.0
20230812:2310,0.0,0.0,0.0,16.76,1.66,0.0
20230813:0010,0.0,0.0,0.0,16.34,1.79,0.0
20230813:0110,0.0,0.0,0.0,16.3,1.86,0.0
20230813:0210,0.0,0.0,0.0,16.02,2.0,0.0
20230813:0310,0.0,0.0,0.0,15.72,2.0,0.0
20230813:0410,0.0,0.0,0.0,15.25,2.0,0.0
20230813:0510,1.19,8.63,4.4,14.86,2.07,0.0
20230813:0610,62.81,94.44,13.93,15.71,1.86,0.0
20230813:0710,188.72,244.92,23.67,17.35,2.48,0.0
20230813:0810,432.51,537.39,33.23,18.36,2.76,0.0
20230813:0910,577.13,722.07,42.1,19.43,3.17,0.0
20230813:1010,585.99,736.62,49.48,20.65,3.79,0.0
20230813:1110,676.51,857.96,54.23,21.52,4.34,0.0
20230813:1210,355.83,448.37,55.13,21.86,4.28,0.0
20230813:1310,668.06,848.96,51.88,22.12,4.21,0.0
20230813:1410,547.7,689.34,45.45,21.93,3.93,0.0
20230813:1510,499.88,628.11,37.09,22.1,3.86,0.0
20230813:1610,310.43,402.52,27.74,21.97,3.24,0.0
20230813:1710,117.83,186.06,18.03,21.73,2.34,0.0
20230813:1810,25.74,46.6,8.36,21.43,1.72,0.0
20230813:1910,0.0,0.0,0.0,20.08,1.38,0.0
20230813:2010,0.0,0.0,0.0,18.44,1.79,0.0
20230813:2110,0.0,0.0,0.0,17.13,1.93,0.0
20230813:2210,0.0,0.0,0.0,16.43,2.0,0.0
20230813:2310,0.0,0.0,0.0,15.92,2.14,0.0
20230814:0010,0.0,0.0,0.0,15.6,2.14,0.0
20230814:0110,0.0,0.0,0.0,15.34,2.21,0.0
20230814:0210,0.0,0.0,0.0,14.97,2.14,0.0
20230814:0310,0.0,0.0,0.0,14.53,2.0,0.0
20230814:0410,0.0,0.0,0.0,14.65,2.28,0.0
20230814:0510,6.42,18.12,4.19,14.72,2.34,0.0
20230814:0610,82.56,139.32,13.73,15.59,1.79,0.0
20230814:0710,274.58,357.27,23.47,18.33,2.0,0.0
20230814:0810,474.18,598.33,33.03,20.2,2.14,0.0
20230814:0910,595.98,761.4,41.87,22.23,2.62,0.0
20230814:1010,684.84,893.2,49.23,23.75,2.69,0.0
20230814:1110,752.29,997.87,53.94,24.85,2.76,0.0
20230814:1210,653.88,853.41,54.82,26.0,3.59,0.0
20230814:1310,591.81,767.23,51.58,26.24,3.66,0.0
20230814:1410,602.5,781.97,45.16,25.95,3.1,0.0
20230814:1510,293.69,380.71,36.82,26.16,3.1,0.0
20230814:1610,170.14,229.48,27.49,25.98,2.69,0.0
20230814:1710,106.49,161.63,17.77,25.66,2.28,0.0
20230814:1810,10.31,25.03,8.11,24.62,1.72,0.0
20230814:1910,0.0,0.0,0.0,23.24,2.55,0.0
20230814:2010,0.0,0.0,0.0,21.91,2.41,0.0
20230814:2110,0.0,0.0,0.0,20.8,2.41,0.0
20230814:2210,0.0,0.0,0.0,19.88,2.41,0.0
20230814:2310,0.0,0.0,0.0,19.17,2.55,0.0
20230815:0010,0.0,0.0,0.0,18.55,2.34,0.0
20230815:0110,0.0,0.0,0.0,18.06,2.21,0.0
20230815:0210,0.0,0.0,0.0,17.71,2.28,0.0
20230815:0310,0.0,0.0,0.0,17.19,2.41,0.0
20230815:0410,0.0,0.0,0.0,16.84,2.34,0.0
20230815:0510,3.34,12.95,3.99,16.54,2.28,0.0
20230815:0610,70.15,107.49,13.53,17.03,2.14,0.0
20230815:0710,270.98,352.18,23.27,18.14,2.0,0.0
20230815:0810,463.41,580.17,32.82,19.63,2.62,0.0
20230815:0910,608.29,773.22,41.64,20.85,2.55,0.0
20230815:1010,541.14,689.42,48.97,22.1,2.76,0.0
20230815:1110,449.02,569.75,53.65,22.47,3.1,0.0
20230815:1210,326.32,415.79,54.51,23.03,3.52,0.0
20230815:1310,499.0,634.39,51.27,23.31,3.52,0.0
20230815:1410,331.2,421.76,44.87,23.23,3.24,0.0
20230815:1510,346.25,440.67,36.55,23.2,2.97,0.0
20230815:1610,195.82,258.4,27.22,23.05,2.69,0.0
20230815:1710,101.6,150.08,17.51,22.68,2.41,0.0
20230815:1810,20.6,39.7,7.84,22.04,1.66,0.0
20230815:1910,0.0,0.0,0.0,20.92,2.0,0.0
20230815:2010,0.0,0.0,0.0,19.49,2.34,0.0
20230815:2110,0.0,0.0,0.0,18.48,2.48,0.0
20230815:2210,0.0,0.0,0.0,17.7,2.55,0.0
20230815:2310,0.0,0.0,0.0,17.2,2.55,0.0
20230816:0010,0.0,0.0,0.0,16.95,2.41,0.0
20230816:0110,0.0,0.0,0.0,16.63,2.28,0.0
20230816:0210,0.0,0.0,0.0,16.72,2.34,0.0
20230816:0310,0.0,0.0,0.0,16.71,2.34,0.0
20230816:0410,0.0,0.0,0.0,16.51,2.21,0.0
20230816:0510,0.8,7.77,3.78,16.44,2.14,0.0
20230816:0610,65.48,100.2,13.33,16.65,1.93,0.0
20230816:0710,202.63,262.82,23.08,17.52,2.28,0.0
20230816:0810,463.67,581.0,32.61,19.32,2.34,0.0
20230816:0910,614.64,783.99,41.41,21.21,2.48,0.0
20230816:1010,611.03,786.29,48.71,22.69,2.69,0.0
20230816:1110,574.26,743.35,53.35,23.67,2.48,0.0
20230816:1210,623.89,820.64,54.19,24.12,1.93,0.0
20230816:1310,410.49,530.88,50.96,24.32,1.72,0.0
20230816:1410,337.02,434.37,44.58,24.49,2.14,0.0
20230816:1510,251.51,326.0,36.27,24.32,2.76,0.0
20230816:1610,304.4,399.34,26.96,24.02,3.24,0.0
20230816:1710,104.88,157.86,17.24,23.59,3.03,0.0
20230816:1810,23.02,43.15,7.57,22.95,2.97,0.0
20230816:1910,0.0,0.0,0.0,21.65,3.17,0.0
20230816:2010,0.0,0.0,0.0,20.77,3.31,0.0
20230816:2110,0.0,0.0,0.0,19.82,3.03,0.0
20230816:2210,0.0,0.0,0.0,19.05,2.69,0.0
20230816:2310,0.0,0.0,0.0,18.39,2.41,0.0
20230817:0010,0.0,0.0,0.0,17.85,2.14,0.0
20230817:0110,0.0,0.0,0.0,17.35,2.14,0.0
20230817:0210,0.0,0.0,0.0,17.02,2.69,0.0
20230817:0310,0.0,0.0,0.0,16.79,2.9,0.0
20230817:0410,0.0,0.0,0.0,16.56,2.55,0.0
20230817:0510,5.31,16.4,3.57,16.42,2.28,0.0
20230817:0610,79.02,131.79,13.13,16.97,2.55,0.0
20230817:0710,262.22,339.28,22.87,17.93,2.62,0.0
20230817:0810,434.58,542.12,32.4,19.38,2.83,0.0
20230817:0910,583.16,736.48,41.18,21.05,3.03,0.0
20230817:1010,688.44,888.94,48.44,22.65,3.03,0.0
20230817:1110,720.25,946.2,53.05,23.52,2.62,0.0
20230817:1210,783.3,1047.27,53.87,24.45,2.48,0.0
20230817:1310,735.74,976.96,50.65,25.17,2.55,0.0
20230817:1410,621.82,810.27,44.28,25.45,2.69,0.0
20230817:1510,497.85,641.73,35.99,25.56,2.83,0.0
20230817:1610,311.03,411.99,26.68,25.43,2.9,0.0
20230817:1710,107.7,176.69,16.97,24.99,2.76,0.0
20230817:1810,22.27,42.29,7.3,23.92,2.41,0.0
20230817:1910,0.0,0.0,0.0,22.96,3.1,0.0
20230817:2010,0.0,0.0,0.0,21.77,3.31,0.0
20230817:2110,0.0,0.0,0.0,20.44,3.31,0.0
20230817:2210,0.0,0.0,0.0,19.51,3.17,0.0
20230817:2310,0.0,0.0,0.0,18.92,2.83,0.0
20230818:0010,0.0,0.0,0.0,18.35,2.41,0.0
20230818:0110,0.0,0.0,0.0,17.84,2.21,0.0
20230818:0210,0.0,0.0,0.0,17.54,2.28,0.0
20230818:0310,0.0,0.0,0.0,17.32,2.14,0.0
20230818:0410,0.0,0.0,0.0,17.06,2.0,0.0
20230818:0510,2.87,12.08,3.36,16.94,2.07,0.0
20230818:0610,53.19,82.87,12.93,17.64,1.79,0.0
20230818:0710,144.34,193.07,22.67,19.89,2.34,0.0
20230818:0810,153.91,204.71,32.18,21.87,2.34,0.0
20230818:0910,454.49,583.35,40.95,23.67,1.93,0.0
20230818:1010,485.19,630.05,48.17,25.35,2.07,0.0
20230818:1110,662.92,877.83,52.75,26.82,2.76,0.0
20230818:1210,491.58,645.35,53.55,27.96,2.55,0.0
20230818:1310,283.62,374.45,50.33,28.44,2.28,0.0
20230818:1410,520.73,688.16,43.98,28.7,2.14,0.0
20230818:1510,242.92,322.82,35.7,28.95,2.34,0.0
20230818:1610,291.78,394.4,26.41,29.3,2.76,0.0
20230818:1710,93.14,144.47,16.7,29.1,2.48,0.0
20230818:1810,19.95,39.7,7.02,28.11,2.14,0.0
20230818:1910,0.0,0.0,0.0,26.76,2.62,0.0
20230818:2010,0.0,0.0,0.0,25.62,2.76,0.0
20230818:2110,0.0,0.0,0.0,24.96,2.9,0.0
20230818:2210,0.0,0.0,0.0,24.49,2.69,0.0
20230818:2310,0.0,0.0,0.0,23.99,2.55,0.0
20230819:0010,0.0,0.0,0.0,23.74,2.62,0.0
20230819:0110,0.0,0.0,0.0,23.35,2.76,0.0
20230819:0210,0.0,0.0,0.0,23.03,2.9,0.0
20230819:0310,0.0,0.0,0.0,22.94,3.03,0.0
20230819:0410,0.0,0.0,0.0,22.73,2.83,0.0
20230819:0510,0.0,4.32,3.15,22.08,2.97,0.0
20230819:0610,36.05,60.53,12.73,22.03,2.9,0.0
20230819:0710,62.44,93.83,22.47,22.54,3.24,0.0
20230819:0810,136.84,184.42,31.97,22.8,3.59,0.0
20230819:0910,68.09,101.19,40.71,23.33,2.97,0.0
20230819:1010,60.42,91.99,47.9,24.21,2.83,0.0
20230819:1110,586.9,758.14,52.44,24.73,3.24,0.0
20230819:1210,789.19,1034.83,53.22,25.17,4.07,0.0
20230819:1310,619.12,798.83,50.01,25.52,3.93,0.0
20230819:1410,610.66,788.2,43.67,26.1,3.72,0.0
20230819:1510,486.75,627.15,35.41,26.34,3.24,0.0
20230819:1610,294.56,392.48,26.12,26.29,2.76,0.0
20230819:1710,102.39,170.73,16.42,26.01,2.28,0.0
20230819:1810,17.24,35.38,6.74,25.07,1.52,0.0
20230819:1910,0.0,0.0,0.0,23.41,1.86,0.0
20230819:2010,0.0,0.0,0.0,21.97,1.72,0.0
20230819:2110,0.0,0.0,0.0,20.9,0.97,0.0
20230819:2210,0.0,0.0,0.0,20.01,0.9,0.0
20230819:2310,0.0,0.0,0.0,18.75,1.86,0.0
20230820:0010,0.0,0.0,0.0,18.33,2.21,0.0
20230820:0110,0.0,0.0,0.0,17.77,2.34,0.0
20230820:0210,0.0,0.0,0.0,17.38,2.28,0.0
20230820:0310,0.0,0.0,0.0,17.13,2.21,0.0
20230820:0410,0.0,0.0,0.0,16.87,2.07,0.0
20230820:0510,3.34,12.95,2.93,16.56,2.0,0.0
20230820:0610,74.21,120.63,12.52,17.21,1.59,0.0
20230820:0710,263.48,346.63,22.26,19.48,1.1,0.0
20230820:0810,448.95,577.62,31.75,21.44,0.83,0.0
20230820:0910,589.3,781.39,40.47,23.35,0.62,0.0
20230820:1010,671.52,918.79,47.63,24.8,0.48,0.0
20230820:1110,651.71,886.01,52.13,26.06,0.97,0.0
20230820:1210,661.95,892.18,52.89,26.92,1.72,0.0
20230820:1310,399.49,522.84,49.68,27.23,1.93,0.0
20230820:1410,557.85,735.5,43.36,27.71,2.21,0.0
20230820:1510,367.51,480.6,35.11,27.89,2.14,0.0
20230820:1610,281.12,378.22,25.84,27.58,2.14,0.0
20230820:1710,97.39,154.27,16.14,27.14,2.0,0.0
20230820:1810,17.74,36.25,6.45,26.1,2.0,0.0
20230820:1910,0.0,0.0,0.0,24.56,2.41,0.0
20230820:2010,0.0,0.0,0.0,22.96,2.97,0.0
20230820:2110,0.0,0.0,0.0,21.81,3.31,0.0
20230820:2210,0.0,0.0,0.0,20.88,3.52,0.0
20230820:2310,0.0,0.0,0.0,19.97,3.38,0.0
20230821:0010,0.0,0.0,0.0,19.24,3.17,0.0
20230821:0110,0.0,0.0,0.0,18.75,2.9,0.0
20230821:0210,0.0,0.0,0.0,18.2,2.76,0.0
20230821:0310,0.0,0.0,0.0,17.93,2.69,0.0
20230821:0410,0.0,0.0,0.0,17.73,2.55,0.0
20230821:0510,2.4,11.22,2.72,17.78,2.34,0.0
20230821:0610,75.54,128.12,12.31,17.81,2.14,0.0
20230821:0710,268.54,348.4,22.05,18.19,2.41,0.0
20230821:0810,463.65,581.16,31.53,19.67,2.48,0.0
20230821:0910,612.74,781.22,40.23,21.17,2.48,0.0
20230821:1010,709.87,930.13,47.36,22.55,2.21,0.0
20230821:1110,757.11,1016.74,51.82,23.68,1.79,0.0
20230821:1210,751.02,1017.33,52.56,24.55,1.59,0.0
20230821:1310,693.32,930.45,49.35,25.17,1.59,0.0
20230821:1410,605.49,800.29,43.05,25.5,1.59,0.0
20230821:1510,483.63,632.31,34.81,25.57,1.45,0.0
20230821:1610,295.38,395.81,25.55,25.44,1.38,0.0
20230821:1710,100.25,168.65,15.85,25.03,1.45,0.0
20230821:1810,16.72,34.52,6.16,24.12,1.45,0.0
20230821:1910,0.0,0.0,0.0,22.67,2.07,0.0
20230821:2010,0.0,0.0,0.0,21.15,2.14,0.0
20230821:2110,0.0,0.0,0.0,19.87,2.0,0.0
20230821:2210,0.0,0.0,0.0,18.56,1.79,0.0
20230821:2310,0.0,0.0,0.0,17.4,1.66,0.0
20230822:0010,0.0,0.0,0.0,16.57,1.72,0.0
20230822:0110,0.0,0.0,0.0,16.0,1.79,0.0
20230822:0210,0.0,0.0,0.0,15.61,1.72,0.0
20230822:0310,0.0,0.0,0.0,15.26,1.52,0.0
20230822:0410,0.0,0.0,0.0,15.14,1.38,0.0
20230822:0510,0.81,7.77,2.51,15.16,1.24,0.0
20230822:0610,69.97,113.62,12.11,16.62,0.76,0.0
20230822:0710,252.19,333.13,21.85,19.54,0.55,0.0
20230822:0810,334.51,430.07,31.31,21.89,0.69,0.0
20230822:0910,584.07,764.93,39.98,23.72,1.31,0.0
20230822:1010,677.58,905.24,47.08,24.79,1.52,0.0
20230822:1110,727.11,990.59,51.51,25.65,1.38,0.0
20230822:1210,726.26,997.07,52.22,26.38,1.24,0.0
20230822:1310,675.37,916.16,49.01,26.96,1.38,0.0
20230822:1410,584.37,776.59,42.73,27.33,1.66,0.0
20230822:1510,457.54,598.98,34.51,27.39,1.93,0.0
20230822:1610,274.09,368.9,25.25,27.18,2.0,0.0
20230822:1710,95.99,161.15,15.56,26.68,1.93,0.0
20230822:1810,13.09,29.34,5.87,25.52,2.0,0.0
20230822:1910,0.0,0.0,0.0,24.38,2.0,0.0
20230822:2010,0.0,0.0,0.0,22.93,2.07,0.0
20230822:2110,0.0,0.0,0.0,21.68,2.07,0.0
20230822:2210,0.0,0.0,0.0,20.68,2.34,0.0
20230822:2310,0.0,0.0,0.0,19.8,2.55,0.0
20230823:0010,0.0,0.0,0.0,19.06,2.48,0.0
20230823:0110,0.0,0.0,0.0,18.42,2.14,0.0
20230823:0210,0.0,0.0,0.0,17.88,2.0,0.0
20230823:0310,0.0,0.0,0.0,17.34,1.86,0.0
20230823:0410,0.0,0.0,0.0,16.9,1.79,0.0
20230823:0510,0.12,6.04,2.29,16.5,1.72,0.0
20230823:0610,68.91,112.61,11.9,17.03,1.38,0.0
20230823:0710,227.9,298.41,21.64,19.02,1.52,0.0
20230823:0810,430.9,546.73,31.09,20.67,1.52,0.0
20230823:0910,546.84,706.46,39.74,22.26,1.38,0.0
20230823:1010,635.41,845.97,46.8,23.98,1.1,0.0
20230823:1110,681.63,927.49,51.19,25.63,1.03,0.0
20230823:1210,699.37,960.82,51.88,26.94,1.1,0.0
20230823:1310,644.88,875.71,48.67,28.1,1.38,0.0
20230823:1410,439.78,582.82,42.4,28.76,1.38,0.0
20230823:1510,356.58,472.45,34.2,29.16,1.31,0.0
20230823:1610,248.32,339.24,24.96,29.19,1.24,0.0
20230823:1710,91.12,152.62,15.27,28.99,1.31,0.0
20230823:1810,13.46,30.21,5.57,28.03,1.17,0.0
20230823:1910,0.0,0.0,0.0,26.19,2.55,0.0
20230823:2010,0.0,0.0,0.0,24.89,2.55,0.0
20230823:2110,0.0,0.0,0.0,24.04,2.41,0.0
20230823:2210,0.0,0.0,0.0,23.25,2.48,0.0
20230823:2310,0.0,0.0,0.0,22.67,2.48,0.0
20230824:0010,0.0,0.0,0.0,22.25,2.48,0.0
20230824:0110,0.0,0.0,0.0,21.9,2.83,0.0
20230824:0210,0.0,0.0,0.0,21.62,2.62,0.0
20230824:0310,0.0,0.0,0.0,21.21,2.76,0.0
20230824:0410,0.0,0.0,0.0,20.65,2.97,0.0
20230824:0510,0.0,0.86,2.07,20.28,3.03,0.0
20230824:0610,9.83,23.92,11.69,20.63,3.1,0.0
20230824:0710,16.55,34.04,21.42,22.55,2.62,0.0
20230824:0810,19.62,38.64,30.87,24.24,2.76,0.0
20230824:0910,276.72,359.36,39.49,25.89,2.69,0.0
20230824:1010,88.62,128.78,46.51,27.09,1.93,0.0
20230824:1110,37.3,63.47,50.87,27.94,1.66,0.0
20230824:1210,37.78,64.39,51.54,29.01,1.66,0.0
20230824:1310,219.7,292.05,48.33,27.14,2.07,0.0
20230824:1410,111.98,156.38,42.08,24.31,1.03,0.0
20230824:1510,237.66,309.56,33.89,23.86,1.72,0.0
20230824:1610,279.34,372.44,24.65,25.04,2.14,0.0
20230824:1710,91.54,154.73,14.97,25.52,2.34,0.0
20230824:1810,11.41,26.75,5.27,25.14,2.76,0.0
20230824:1910,0.0,0.0,0.0,23.72,2.14,0.0
20230824:2010,0.0,0.0,0.0,22.92,2.41,0.0
20230824:2110,0.0,0.0,0.0,22.6,2.34,0.0
20230824:2210,0.0,0.0,0.0,22.06,1.45,0.0
20230824:2310,0.0,0.0,0.0,21.39,1.45,0.0
20230825:0010,0.0,0.0,0.0,20.59,1.38,0.0
20230825:0110,0.0,0.0,0.0,19.86,0.97,0.0
20230825:0210,0.0,0.0,0.0,19.32,1.38,0.0
20230825:0310,0.0,0.0,0.0,19.06,1.72,0.0
20230825:0410,0.0,0.0,0.0,19.02,2.21,0.0
20230825:0510,0.0,5.18,1.85,18.46,2.83,0.0
20230825:0610,18.28,35.88,11.48,17.97,2.14,0.0
20230825:0710,91.14,127.88,21.21,19.36,1.86,0.0
20230825:0810,130.01,174.22,30.64,19.81,2.62,0.0
20230825:0910,74.48,107.63,39.24,20.18,3.24,0.0
20230825:1010,41.78,67.15,46.23,20.14,2.97,0.0
20230825:1110,42.43,68.07,50.54,20.53,3.31,0.0
20230825:1210,71.19,103.95,51.19,21.02,3.59,0.0
20230825:1310,49.47,77.27,47.98,21.71,4.0,0.0
20230825:1410,51.58,80.03,41.75,22.11,4.48,0.0
20230825:1510,142.62,190.32,33.57,21.92,4.69,0.0
20230825:1610,29.52,51.51,24.35,21.16,4.41,0.0
20230825:1710,33.19,56.11,14.66,20.21,4.07,0.0
20230825:1810,6.26,18.12,4.96,19.07,3.38,0.0
20230825:1910,0.0,0.0,0.0,18.2,2.83,0.0
20230825:2010,0.0,0.0,0.0,17.54,2.28,0.0
20230825:2110,0.0,0.0,0.0,16.71,1.86,0.0
20230825:2210,0.0,0.0,0.0,15.98,1.86,0.0
20230825:2310,0.0,0.0,0.0,15.51,2.0,0.0
20230826:0010,0.0,0.0,0.0,14.98,2.28,0.0
20230826:0110,0.0,0.0,0.0,14.82,2.34,0.0
20230826:0210,0.0,0.0,0.0,14.76,2.41,0.0
20230826:0310,0.0,0.0,0.0,15.06,2.34,0.0
20230826:0410,0.0,0.0,0.0,14.7,2.34,0.0
20230826:0510,0.0,0.86,1.64,14.6,2.55,0.0
20230826:0610,66.36,106.83,11.27,15.1,2.9,0.0
20230826:0710,271.94,345.63,21.0,15.73,4.55,0.0
20230826:0810,401.76,488.68,30.42,16.54,4.97,0.0
20230826:0910,547.31,667.37,38.99,17.43,5.03,0.0
20230826:1010,618.35,761.22,45.94,18.3,5.17,0.0
20230826:1110,498.25,613.69,50.21,18.97,5.17,0.0
20230826:1210,572.43,709.14,50.84,19.45,5.03,0.0
20230826:1310,466.84,578.84,47.64,20.06,4.69,0.0
20230826:1410,579.33,722.85,41.41,20.53,4.21,0.0
20230826:1510,345.05,432.13,33.25,20.72,3.72,0.0
20230826:1610,208.69,271.91,24.04,20.55,3.52,0.0
20230826:1710,76.19,115.37,14.36,19.94,2.62,0.0
20230826:1810,7.85,20.71,4.65,19.23,1.93,0.0
20230826:1910,0.0,0.0,0.0,17.69,1.59,0.0
20230826:2010,0.0,0.0,0.0,16.5,2.21,0.0
20230826:2110,0.0,0.0,0.0,15.62,1.79,0.0
20230826:2210,0.0,0.0,0.0,14.77,1.52,0.0
20230826:2310,0.0,0.0,0.0,13.91,1.45,0.0
20230827:0010,0.0,0.0,0.0,13.28,1.79,0.0
20230827:0110,0.0,0.0,0.0,12.87,1.79,0.0
20230827:0210,0.0,0.0,0.0,12.83,1.79,0.0
20230827:0310,0.0,0.0,0.0,12.88,1.79,0.0
20230827:0410,0.0,0.0,0.0,12.75,1.86,0.0
20230827:0510,0.0,0.86,1.42,12.51,2.14,0.0
20230827:0610,45.74,72.31,11.05,12.79,2.14,0.0
20230827:0710,235.25,296.97,20.78,13.37,3.66,0.0
20230827:0810,369.38,447.91,30.19,14.57,3.93,0.0
20230827:0910,457.01,556.25,38.73,15.92,3.86,0.0
20230827:1010,619.9,762.97,45.64,17.14,4.41,0.0
20230827:1110,533.09,654.81,49.88,17.59,4.62,0.0
20230827:1210,705.58,877.67,50.48,18.18,4.83,0.0
20230827:1310,648.48,803.36,47.28,18.67,4.9,0.0
20230827:1410,192.84,247.49,41.07,18.97,4.0,0.0
20230827:1510,299.76,373.25,32.93,18.94,4.34,0.0
20230827:1610,117.7,158.43,23.72,18.15,4.0,0.0
20230827:1710,48.63,75.71,14.05,17.76,2.97,0.0
20230827:1810,8.5,21.58,4.34,17.12,2.48,0.0
20230827:1910,0.0,0.0,0.0,16.48,2.55,0.0
20230827:2010,0.0,0.0,0.0,15.73,2.69,0.0
20230827:2110,0.0,0.0,0.0,15.16,2.69,0.0
20230827:2210,0.0,0.0,0.0,14.91,2.62,0.0
20230827:2310,0.0,0.0,0.0,14.39,2.55,0.0
20230828:0010,0.0,0.0,0.0,14.0,2.55,0.0
20230828:0110,0.0,0.0,0.0,13.4,2.34,0.0
20230828:0210,0.0,0.0,0.0,13.28,2.14,0.0
20230828:0310,0.0,0.0,0.0,12.87,2.14,0.0
20230828:0410,0.0,0.0,0.0,12.75,2.07,0.0
20230828:0510,0.0,0.0,0.0,12.63,1.86,0.0
20230828:0610,35.08,57.87,10.84,13.08,1.52,0.0
20230828:0710,25.53,45.07,20.57,14.52,2.0,0.0
20230828:0810,455.04,563.02,29.96,15.62,1.66,0.0
20230828:0910,510.55,637.7,38.48,16.81,1.59,0.0
20230828:1010,168.0,218.55,45.35,17.98,1.86,0.0
20230828:1110,143.86,190.42,49.55,18.98,2.28,0.0
20230828:1210,681.19,874.15,50.13,19.53,2.41,0.0
20230828:1310,390.7,490.85,46.93,19.62,2.28,0.0
20230828:1410,356.8,448.09,40.73,19.64,2.21,0.0
20230828:1510,385.91,483.69,32.6,19.79,2.48,0.0
20230828:1610,287.2,372.37,23.41,19.51,2.9,0.0
20230828:1710,87.98,147.25,13.73,18.92,3.17,0.0
20230828:1810,7.9,20.71,4.03,18.22,2.48,0.0
20230828:1910,0.0,0.0,0.0,17.13,2.48,0.0
20230828:2010,0.0,0.0,0.0,16.32,2.48,0.0
20230828:2110,0.0,0.0,0.0,15.67,2.34,0.0
20230828:2210,0.0,0.0,0.0,14.82,2.21,0.0
20230828:2310,0.0,0.0,0.0,14.04,2.14,0.0
20230829:0010,0.0,0.0,0.0,13.27,2.07,0.0
20230829:0110,0.0,0.0,0.0,12.9,1.93,0.0
20230829:0210,0.0,0.0,0.0,12.3,1.86,0.0
20230829:0310,0.0,0.0,0.0,11.77,1.79,0.0
20230829:0410,0.0,0.0,0.0,11.24,1.45,0.0
20230829:0510,0.0,0.0,0.0,10.82,1.17,0.0
20230829:0610,71.53,120.01,10.63,11.12,1.03,0.0
20230829:0710,267.98,341.4,20.35,12.88,1.03,0.0
20230829:0810,457.12,563.62,29.72,14.57,1.52,0.0
20230829:0910,576.81,722.12,38.22,16.21,1.66,0.0
20230829:1010,638.42,812.13,45.05,17.82,1.86,0.0
20230829:1110,121.49,163.74,49.22,18.74,1.72,0.0
20230829:1210,300.01,380.02,49.77,19.06,1.52,0.0
20230829:1310,346.07,437.29,46.57,19.6,1.66,0.0
20230829:1410,381.37,479.65,40.38,19.9,2.07,0.0
20230829:1510,393.59,492.7,32.27,19.53,2.48,0.0
20230829:1610,214.96,279.17,23.09,19.04,2.62,0.0
20230829:1710,82.55,131.82,13.42,18.73,2.48,0.0
20230829:1810,5.25,16.4,3.71,18.2,1.93,0.0
20230829:1910,0.0,0.0,0.0,16.72,1.86,0.0
20230829:2010,0.0,0.0,0.0,15.92,1.72,0.0
20230829:2110,0.0,0.0,0.0,14.8,1.52,0.0
